"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","375,917","(L)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,967,834","(L)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","358,973","(L)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","OWYHEE","073","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","4,905,945","(L)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","PAYETTE","075","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","260,395","(L)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","VALLEY","085","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","2,345,293","(L)"
"CENSUS","2012","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","929,878","(L)"
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","711,696",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","623,871",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,340,594",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,194,241",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,428,384",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,129,072",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,129,107",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","3,149,485",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","424,725",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,192,666",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","699,860",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","2,920,770",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","300,302",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","768,038",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","898,740",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","287,649",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","496,751",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,112,101",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","BOUNDARY","021","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","812,030",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","CLEARWATER","035","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,572,693",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","5,425,288",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","796,462",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","688,655",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","306,421",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","542,793",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,683,299",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,692,034",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","687,689",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,641,671",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","466,518",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","JEROME","053","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","382,238",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","LINCOLN","063","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","768,907",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","MINIDOKA","067","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","484,827",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","TWIN FALLS","083","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,229,532",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADA","001","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","673,655",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADAMS","003","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","872,364",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","BOISE","015","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,215,480",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","375,920",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,967,779",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","358,972",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","OWYHEE","073","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","4,905,952",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","PAYETTE","075","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","260,305",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","VALLEY","085","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","2,345,516",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","929,922",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","712,511",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","621,684",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,340,630",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,195,825",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,429,022",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,130,247",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,129,366",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","3,152,285",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","425,878",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,194,724",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","700,853",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","2,921,062",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","301,776",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","768,214",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","899,562",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","288,233",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","496,684",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,112,108",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","BOUNDARY","021","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","812,036",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","CLEARWATER","035","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,575,298",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","5,430,325",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","796,877",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","689,058",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","306,588",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","543,411",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,685,706",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,692,660",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","687,972",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,642,525",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","467,700",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","JEROME","053","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","383,895",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","LINCOLN","063","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","771,538",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","MINIDOKA","067","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","486,159",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","TWIN FALLS","083","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,232,017",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADA","001","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","675,194",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADAMS","003","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","873,330",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","BOISE","015","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,217,574",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","377,420",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,969,647",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","360,049",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","OWYHEE","073","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","4,913,910",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","PAYETTE","075","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","260,811",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","VALLEY","085","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","2,353,806",""
"CENSUS","2002","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","932,044",""
